ID_ATRATIVO_TURISTICO;DESCRICAO;CATEGORIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;LINK_SITE_REDE_SOCIAL;REF_LOCALIZACAO;GEOMETRIA
180;Parque Jornalista Eduardo Couri;NATURAL;AVENIDA;DOS BANDEIRANTES;0;;Sion;;;POINT (611922.00 7792893.08)
181;Parque Ecológico Padre Alfredo Sabetta;NATURAL;RUA;ANTONIO TEIXEIRA DIAS;0;;Teixeira Dias;;;POINT (602419.64 7790046.20)
182;Parque da Matinha;NATURAL;RUA;LEONCIO CHAGAS;0;;União;;;POINT (613189.66 7800799.81)
183;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;0;;Rio Branco;;;POINT (607006.89 7808920.28)
184;Parque do Bairro Jardim Leblon;NATURAL;RUA;MARIA ALINE LOPES;0;;Rio Branco;;;POINT (605801.44 7808063.12)
185;Parque Alexander Brandt;NATURAL;RUA;JOAQUIM GONCALVES DA SILVA;0;;Rio Branco;;;POINT (606921.38 7808917.82)
186;Parque Municipal do Bairro Trevo;NATURAL;RUA;COMENDADOR BARBOSA MELO;0;;Trevo;;;POINT (603809.03 7806495.63)
187;Parque Ecologico Jardim Vitoria;NATURAL;RUA;ARMINDO GONCALVES FERREIRA;0;;Jardim Vitória;;;POINT (617055.75 7804656.81)
188;Parque do Confisco;NATURAL;RUA;CECILIA MAGALHAES GOMES;0;;Confisco;;;POINT (602762.05 7803117.28)
189;Parque Real;NATURAL;RUA;TRES MIL E SETENTA E QUATRO;0;;Paulo VI;;;POINT (616543.20 7805425.68)
190;CEVAE Capitão Eduardo;NATURAL;RUA;MACAUBAS;0;;Capitão Eduardo;;;POINT (618075.73 7807034.65)
191;Parque Fernão Dias;NATURAL;RUA;NEIDE;0;;Fernão Dias;;;POINT (613709.11 7802128.77)
192;Parque Carlos de Faria Tavares;NATURAL;AVENIDA;PERIMETRAL;0;;Distrito Industrial do Jatobá;;;POINT (601714.21 7788065.38)
193;ParqueEscola Jardim Belmonte;NATURAL;RUA;JORNALISTA ABRAHAO SADI;0;;Belmonte;;;POINT (615138.26 7804928.70)
194;ParqueEscola Jardim Belmonte;NATURAL;RUA;ANIS;0;;Belmonte;;;POINT (615003.65 7805127.46)
195;CEVAE Taquaril;NATURAL;RUA;DOIS MIL DUZENTOS E QUARENTA E SETE;0;;Granja de Freitas;;;POINT (616581.77 7798223.79)
196;Parque Orlando de Carvalho Silveira;NATURAL;RUA;JURUA;0;;Silveira;;;POINT (612141.18 7799710.52)
197;Parque Municipal Ismael de Oliveira Fábregas;NATURAL;PRACA;ISMAEL DE OLIVEIRA FABREGAS;0;;Silveira;;;POINT (611717.37 7800452.21)
198;Parque José Dazinho Pimenta;NATURAL;RUA;JOSE AVELINO DA SILVA;0;;Cenáculo;;;POINT (608532.23 7809663.89)
199;Parque Altamira Costa Nogueira;NATURAL;RUA;COPERNICO PINTO COELHO;0;;Estrela;;;POINT (610673.50 7793820.30)
200;Parque Jacques Cousteau;NATURAL;RUA;AUGUSTO JOSE DOS SANTOS;0;;Estrela do Oriente;;;POINT (605682.16 7791985.96)
201;Parque Linear Avenida José Cândido da Silveira;NATURAL;AVENIDA;JOSE CANDIDO DA SILVEIRA;0;;Horto Florestal;;;POINT (613376.10 7800883.20)
202;Parque Ecológico e Cultural Jardim das Nascentes;NATURAL;RUA;DAS TOURADAS;0;;Madri;;;POINT (611487.64 7808757.71)
203;Parque da Vila Santa Sofia;NATURAL;RUA;ALICE;0;;Santa Sofia;;;POINT (608003.90 7793722.87)
204;Parque do Bicão;NATURAL;AVENIDA;ARTUR BERNARDES;0;;Vila Barragem Santa Lúcia;;;POINT (610332.97 7793117.35)
205;Parque Jardim Montanhês;NATURAL;RUA;FLOR DA VERDADE;0;;Vila Jardim Montanhês;;;POINT (606317.23 7799429.50)
206;Velório Municipal Vicente Rodrigues de Paula;NATURAL;RUA;VICENTE DE AZEVEDO;0;;Barreiro;;;POINT (602007.79 7790582.75)
207;Parque Ecológico Roberto Burle Marx;NATURAL;AVENIDA;XIMANGO;0;;Serra do Curral;;;POINT (604735.07 7788194.20)
208;Parque Ecológico Roberto Burle Marx;NATURAL;RUA;JOSE DO MONTE;0;;Serra do Curral;;;POINT (605139.39 7788297.25)
209;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Lagoa da Pampulha;;;POINT (605353.06 7804470.98)
210;Parque Ecológico Francisco Lins do Rego;NATURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Lagoa da Pampulha;;;POINT (605054.18 7803650.86)
211;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;0;;;;;POINT (608919.94 7806081.57)
212;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;0;;;;;POINT (608855.02 7805958.06)
213;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;0;;;;;POINT (608885.14 7805931.79)
214;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;0;;;;;POINT (609166.29 7805955.31)
215;Parque Municipal Fazenda Lagoa do Nado;NATURAL;;;0;;;;;POINT (609046.79 7806096.11)
216;Parque Ecológico e de Lazer do Bairro Caiçara;NATURAL;;;0;;;;;POINT (607498.73 7799699.66)
217;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;0;;;;;POINT (613049.32 7800292.59)
218;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;0;;;;;POINT (612907.52 7800330.40)
219;Parque da Matinha;NATURAL;;;0;;;;;POINT (613285.58 7800802.72)
220;Parque do Bairro Jardim Leblon;NATURAL;;;0;;;;;POINT (605884.64 7807993.28)
221;Parque Cássia Eller;NATURAL;;;0;;;;;POINT (605474.30 7801082.08)
222;Parque Primeiro de Maio;NATURAL;;;0;;;;;POINT (612047.69 7804211.30)
223;Parque Fernão Dias;NATURAL;;;0;;;;;POINT (613713.10 7802309.46)
224;Parque Ecológico Universitário;NATURAL;;;0;;;;;POINT (610598.07 7802948.00)
82;Biblioteca do Centro Cultural Alto Vera Cruz;CULTURAL;RUA;PADRE JULIO MARIA;0;;Alto Vera Cruz;;;POINT (616243.10 7797578.02)
83;Centro Cultural Bairro das Indústrias;CULTURAL;RUA;DOS INDUSTRIARIOS;0;;Bairro das Indústrias I;;;POINT (604588.60 7792374.90)
84;Biblioteca do Centro Cultural Bairro das Indústrias;CULTURAL;RUA;DOS INDUSTRIARIOS;0;;Bairro das Indústrias I;;;POINT (604588.60 7792374.90)
85;Centro Cultural Jardim Guanabara;CULTURAL;RUA;JOAO ALVARES CABRAL;0;;Jardim Guanabara;;;POINT (611730.56 7807105.53)
86;Biblioteca do Centro Cultural Jardim Guanabara;CULTURAL;RUA;JOAO ALVARES CABRAL;0;;Jardim Guanabara;;;POINT (611730.56 7807105.53)
87;Centro Cultural Liberalino Alves de Oliveira;CULTURAL;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Lagoinha;;;POINT (610402.79 7798716.28)
88;Biblioteca do Centro Cultural Liberalino Alves de Oliveira;CULTURAL;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Lagoinha;;;POINT (610402.79 7798716.28)
89;Centro Cultural Lindeia Regina;CULTURAL;RUA;ARISTOLINO BASILIO DE OLIVEIRA;0;;Lindéia;;;POINT (598879.82 7790142.77)
90;Biblioteca do Centro Cultural Lindeia Regina;CULTURAL;RUA;ARISTOLINO BASILIO DE OLIVEIRA;0;;Lindéia;;;POINT (598879.82 7790142.77)
91;Centro Cultural Padre Eustáquio;CULTURAL;RUA;JACUTINGA;0;;Padre Eustáquio;;;POINT (605851.47 7797621.25)
92;Biblioteca do Centro Cultural Padre Eustáquio;CULTURAL;RUA;JACUTINGA;0;;Padre Eustáquio;;;POINT (605851.47 7797621.25)
93;Centro Cultural Pampulha;CULTURAL;RUA;EXPEDICIONARIO PAULO DE SOUZA;0;;Urca;;;POINT (603167.78 7802455.67)
94;Biblioteca do Centro Cultural Pampulha;CULTURAL;RUA;EXPEDICIONARIO PAULO DE SOUZA;0;;Urca;;;POINT (603167.78 7802455.67)
95;Centro Cultural Salgado Filho;CULTURAL;RUA;NOVA PONTE;0;;Salgado Filho;;;POINT (606172.03 7794286.26)
96;Biblioteca do Centro Cultural Salgado Filho;CULTURAL;RUA;NOVA PONTE;0;;Salgado Filho;;;POINT (606172.03 7794286.26)
97;Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;0;;São Bernardo;;;POINT (610429.02 7805176.23)
98;Biblioteca do Centro Cultural São Bernardo;CULTURAL;RUA;EDNA QUENTEL;0;;São Bernardo;;;POINT (610429.02 7805176.23)
99;Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;0;;São Geraldo;;;POINT (615361.73 7799308.11)
100;Biblioteca do Centro Cultural São Geraldo;CULTURAL;RUA;SILVA ALVARENGA;0;;São Geraldo;;;POINT (615361.73 7799308.11)
101;Centro Cultural Urucuia;CULTURAL;RUA;W TRES;0;;Pongelupe;;;POINT (603621.71 7787257.05)
102;Biblioteca do Centro Cultural Urucuia;CULTURAL;RUA;W TRES;0;;Pongelupe;;;POINT (603621.71 7787257.05)
103;Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;0;;Jardim dos Comerciários;;;POINT (607588.26 7810333.57)
104;Biblioteca do Centro Cultural Venda Nova;CULTURAL;RUA;JOSE FERREIRA DOS SANTOS;0;;Jardim dos Comerciários;;;POINT (607588.26 7810333.57)
105;Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;0;;Nossa Senhora de Fátima;;;POINT (614797.16 7795694.35)
106;Biblioteca do Centro Cultural Vila Fátima;CULTURAL;RUA;SAO MIGUEL ARCANJO;0;;Nossa Senhora de Fátima;;;POINT (614797.16 7795694.35)
107;Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;0;;Marçola;;;POINT (614135.83 7794324.46)
108;Biblioteca do Centro Cultural Vila Marçola;CULTURAL;RUA;MANGABEIRA DA SERRA;0;;Marçola;;;POINT (614135.83 7794324.46)
109;Centro Cultural Vila Santa Rita;CULTURAL;RUA;ANA RAFAEL DOS SANTOS;0;;Santa Rita;;;POINT (601426.44 7787199.91)
110;Biblioteca do Centro Cultural Vila Santa Rita;CULTURAL;RUA;ANA RAFAEL DOS SANTOS;0;;Santa Rita;;;POINT (601426.44 7787199.91)
111;Centro Cultural Zilah Spósito;CULTURAL;RUA;CARNAUBA;0;;Zilah Spósito;;;POINT (612821.14 7810177.92)
112;Biblioteca do Centro Cultural Zihah Spósito;CULTURAL;RUA;CARNAUBA;0;;Zilah Spósito;;;POINT (612821.14 7810177.92)
113;Escola Livre de Artes Arena da Cultura;CULTURAL;AVENIDA;DOS ANDRADAS;0;B;Centro;;;POINT (611523.40 7797214.99)
114;Museu Casa Kubitschek;CULTURAL;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Bandeirantes;;;POINT (606784.53 7804252.10)
115;Museu Da Moda;CULTURAL;RUA;DA BAHIA;0;;Centro;;;POINT (611215.49 7796477.24)
116;Biblioteca do Museu da Moda;CULTURAL;RUA;DA BAHIA;0;;Centro;;;POINT (611215.49 7796477.24)
117;Museu Da Imagem E Do Som De Belo Horizonte;CULTURAL;AVENIDA;ALVARES CABRAL;0;;Lourdes;;;POINT (610917.61 7796250.95)
118;Cine Santa Tereza;CULTURAL;RUA;ESTRELA DO SUL;0;;Santa Tereza;;;POINT (613364.41 7797416.51)
119;Biblioteca do MIS Cine Santa Tereza;CULTURAL;RUA;ESTRELA DO SUL;0;;Santa Tereza;;;POINT (613364.41 7797416.51)
120;Museu de Arte da Pampulha;CULTURAL;PRACA;DO MUSEU DE ARTE;0;;Lagoa da Pampulha;;;POINT (607463.50 7804614.50)
121;Biblioteca do Museu de Arte da Pampulha;CULTURAL;PRACA;DO MUSEU DE ARTE;0;;Lagoa da Pampulha;;;POINT (607463.50 7804614.50)
122;Museu Histórico Abílio Barreto;CULTURAL;AVENIDA;PRUDENTE DE MORAIS;0;;Cidade Jardim;;;POINT (610147.72 7795119.60)
123;Biblioteca do Museu Histórico Abílio Barreto;CULTURAL;AVENIDA;PRUDENTE DE MORAIS;0;;Cidade Jardim;;;POINT (610147.72 7795119.60)
124;Teatro Francisco Nunes;CULTURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611469.12 7796539.77)
125;Teatro Marilia;CULTURAL;AVENIDA;PROFESSOR ALFREDO BALENA;0;;Santa Efigênia;;;POINT (611809.26 7796308.56)
126;Espaço Cênico Yogifumi Yagi  Teatro Raul Belém Machado;CULTURAL;RUA;LEONIL PRATA;0;;Alípio de Melo;;;POINT (604040.33 7799604.07)
127;Parque Ecológico Vencesli Firmino da Silva;NATURAL;RUA;DOS AGRONOMOS;0;;Alípio de Melo;;;POINT (604649.06 7800058.00)
128;Parque Ecológico e de Lazer do Bairro Caiçara;NATURAL;RUA;DO TICOTICO;0;;Alto Caiçaras;;;POINT (607565.41 7799636.44)
129;Parque Municipal Monsenhor Expedito D’Ávila;NATURAL;PRACA;MARINO MENDES CAMPOS;0;;Anchieta;;;POINT (612339.00 7793381.52)
130;Parque Municipal Monsenhor Expedito D’Ávila;NATURAL;AVENIDA;DOS BANDEIRANTES;0;;Anchieta;;;POINT (612290.20 7793259.98)
131;Cemitério do Bonfim;NATURAL;RUA;BONFIM;0;;Bonfim;;;POINT (609758.64 7798238.18)
132;Parque Aggeo Pio Sobrinho;NATURAL;AVENIDA;PROFESSOR MARIO WERNECK;0;;Buritis;;;POINT (607662.56 7790804.86)
133;Cemitério da Paz;NATURAL;AVENIDA;PRESIDENTE CARLOS LUZ;0;;Caiçaras;;;POINT (608214.30 7799220.48)
134;Parque Municipal Ursulina de Andrade Mello;NATURAL;RUA;DOUTOR SYLVIO MENICUCCI;0;;Castelo;;;POINT (604721.81 7800651.39)
135;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611355.27 7796780.24)
136;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;DOS ANDRADAS;0;;Centro;;;POINT (611594.81 7796787.45)
137;Parque Municipal Américo Renné Giannetti;NATURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611469.12 7796539.77)
138;Parque Municipal Américo Renné Giannetti;NATURAL;ALAMEDA;EZEQUIEL DIAS;0;;Centro;;;POINT (611720.47 7796556.09)
139;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;RUA;DEPUTADO BERNARDINO DE SENA FIGUEIREDO;0;;Cidade Nova;;;POINT (613015.86 7800362.06)
140;CEVAE Coqueiros;NATURAL;RUA;ENEIDA;0;;Coqueiros;;;POINT (602385.32 7799500.36)
141;Parque Amilcar Vianna Martins;NATURAL;RUA;COBRE;0;;Cruzeiro;;;POINT (612505.18 7794469.00)
142;Parque Dona Clara;NATURAL;RUA;MINISTRO OROZIMBO NONATO;0;;Dona Clara;;;POINT (611242.63 7803867.43)
143;Parque da Vila Pantanal;NATURAL;RUA;GERALDO VASCONCELLOS;0;;Estoril;;;POINT (608692.65 7792934.69)
144;Parque Bandeirante Silva Ortiz;NATURAL;RUA;JOSE CLAUDIO REZENDE;0;;Estoril;;;POINT (608440.07 7792112.12)
145;Parque José Lopes dos Reis;NATURAL;RUA;ALBANIA;0;;Europa;;;POINT (608357.32 7810116.92)
146;Parque Professor Guilherme Lage;NATURAL;RUA;PADRE JOSE ALVES;0;;Eymard;;;POINT (612935.83 7802875.37)
147;Parque Halley Alves Bessa;NATURAL;RUA;AUSTRIA;0;;Havaí;;;POINT (608142.85 7792093.26)
148;Parque do Conjunto Estrela Dalva;NATURAL;AVENIDA;COSTA DO MARFIM;0;;Havaí;;;POINT (607734.28 7792143.73)
149;Parque do Bairro Havaí;NATURAL;RUA;MANILA;0;;Havaí;;;POINT (607896.39 7792283.89)
150;Parque Municipal Fazenda Lagoa do Nado;NATURAL;RUA;MINISTRO HERMENEGILDO DE BARROS;0;;Itapoã;;;POINT (608725.41 7806651.47)
151;Parque Municipal Fazenda Lagoa do Nado;NATURAL;RUA;DESEMBARGADOR LINCOLN PRATES;0;;Itapoã;;;POINT (608946.10 7806835.07)
152;Cemitério da Consolação;NATURAL;RUA;JOSE GOMES DOMINGUES;0;;Jaqueline;;;POINT (610156.66 7809760.39)
153;Parque Mosteiro Tom Jobim;NATURAL;RUA;DOUTOR ISMAEL DE FARIA;0;;Luxemburgo;;;POINT (609327.19 7793635.50)
154;Parque das Mangabeiras  Maurício Campos;NATURAL;RUA;CARACA;0;;Mangabeiras;;;POINT (613505.51 7794351.90)
155;Parque das Mangabeiras  Maurício Campos;NATURAL;PRACA;CIDADE DO PORTO;0;;Mangabeiras;;;POINT (613468.46 7794241.36)
156;Parque da Serra do Curral;NATURAL;AVENIDA;JOSE DE PATROCINIO PONTES;0;;Mangabeiras;;;POINT (613108.56 7792376.11)
1;Mineiraria Casa da Gastronomia;GASTRONOMIA E COMPRAS;RUA;UBERABA;0;;Barro Preto;;;POINT (609154.02 7796283.61)
2;Sala Minas Gerais;CULTURAL;RUA;TENENTE BRITO MELO;0;;Barro Preto;;;POINT (609230.21 7796226.03)
3;Cemitério do Bonfim;CULTURAL;RUA;BONFIM;0;;Bonfim;;;POINT (609758.64 7798238.18)
4;Parque do Palácio;CULTURAL;RUA;GIRASSOL;0;;Cabana do Pai Tomás;;;POINT (613849.16 7793070.46)
5;Museu de Ciências Morfológicas da UFMG;CULTURAL;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Campus UFMG;;;POINT (609242.98 7802765.07)
6;Estação Ecológica da UFMG;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Campus UFMG;;;POINT (609242.98 7802765.07)
7;Aquário No Mundo das Águas;REALIZAÇÕES TEC. CIENTÍFICAS;RUA;MONTES CLAROS;0;;Carmo;;;POINT (611715.08 7794344.22)
8;Feira do Mineirinho;GASTRONOMIA E COMPRAS;AVENIDA;ANTONIO ABRAHAO CARAM;0;;São Luíz;;;POINT (607515.68 7803348.93)
9;Museu Brasileiro do Futebol (MBF);CULTURAL;AVENIDA;ANTONIO ABRAHAO CARAM;0;;São Luíz;;;POINT (607698.88 7803136.85)
10;Mineirão  Estádio Governador Magalhães Pinto;ENTRETENIMENTO E LAZER;AVENIDA;ANTONIO ABRAHAO CARAM;0;;São Luíz;;;POINT (607699.04 7803144.12)
11;Parque Guanabara;ENTRETENIMENTO E LAZER;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;São Luíz;;;POINT (606954.35 7803725.29)
12;Mercado Central;GASTRONOMIA E COMPRAS;AVENIDA;AUGUSTO DE LIMA;0;;Centro;;;POINT (610609.14 7796691.83)
13;Mercado Novo;GASTRONOMIA E COMPRAS;AVENIDA;OLEGARIO MACIEL;0;;Centro;;;POINT (610445.26 7796980.40)
14;Galeria São Vicente;GASTRONOMIA E COMPRAS;AVENIDA;AMAZONAS;0;;Centro;;;POINT (610528.63 7796773.12)
15;CâmaraSete Casa da Fotografia de Minas Gerais;CULTURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611152.88 7797059.11)
16;Sesc Palladium;CULTURAL;AVENIDA;AUGUSTO DE LIMA;0;;Centro;;;POINT (610894.91 7796617.28)
17;Museu Inimá de Paula;CULTURAL;RUA;DA BAHIA;0;;Centro;;;POINT (611206.19 7796432.09)
18;Capela Nossa Senhora do Rosário;CULTURAL;RUA;SAO PAULO;0;;Centro;;;POINT (610922.77 7796998.08)
19;Centro Cultural UFMG;CULTURAL;AVENIDA;SANTOS DUMONT;0;;Centro;;;POINT (611423.79 7797434.54)
20;Complexo Casa do Conde (FUNARTE E IPHAN);CULTURAL;RUA;JANUARIA;0;;Centro;;;POINT (611543.65 7797684.74)
21;Conservatório UFMG;CULTURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611499.75 7796343.25)
22;Edifício Acaiaca;CULTURAL;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611207.36 7796959.56)
23;Igreja São José;CULTURAL;RUA;DOS TUPIS;0;;Centro;;;POINT (611089.42 7796842.84)
24;Museu de Artes e Ofícios;CULTURAL;PRACA;RUI BARBOSA;0;;Centro;;;POINT (611648.03 7797398.78)
25;Cine Theatro Brasil Vallourec;ENTRETENIMENTO E LAZER;RUA;DOS CARIJOS;0;;Centro;;;POINT (611169.19 7797110.82)
26;Palácio das Artes  Fundação Clóvis Salgado;ENTRETENIMENTO E LAZER;AVENIDA;AFONSO PENA;0;;Centro;;;POINT (611566.59 7796363.53)
27;Feira dos Produtores;GASTRONOMIA E COMPRAS;AVENIDA;CRISTIANO MACHADO;0;;Cidade Nova;;;POINT (612164.32 7800283.69)
28;Museu Giramundo;CULTURAL;RUA;VARGINHA;0;;Colégio Batista;;;POINT (611286.71 7797934.56)
29;Museu de Ciências Naturais  PUC Minas;CULTURAL;AVENIDA;DOM JOSE GASPAR;0;;Coração Eucarístico;;;POINT (605685.44 7796792.30)
30;Mercado Distrital do Cruzeiro;GASTRONOMIA E COMPRAS;RUA;OURO FINO;0;;Cruzeiro;;;POINT (612388.82 7794586.53)
31;Museu da Força Expedicionária Brasileira (FEB);CULTURAL;AVENIDA;FRANCISCO SALES;0;;Floresta;;;POINT (611892.92 7797357.87)
32;Museu dos Militares Mineiros;CULTURAL;RUA;DOS AIMORES;0;;Funcionários;;;POINT (611896.58 7795907.14)
33;Academia Mineira de Letras;CULTURAL;RUA;DA BAHIA;0;;Lourdes;;;POINT (611094.28 7796167.93)
34;Espaço Cultural Escola de Design – UEMG;CULTURAL;RUA;GONCALVES DIAS;0;;Lourdes;;;POINT (611120.48 7795830.50)
35;BDMG Cultural;CULTURAL;RUA;DA BAHIA;0;;Lourdes;;;POINT (611055.52 7795999.27)
36;Museu Mineiro;CULTURAL;AVENIDA;JOAO PINHEIRO;0;;Lourdes;;;POINT (611227.25 7796140.48)
37;Arquivo Público Mineiro;CULTURAL;AVENIDA;JOAO PINHEIRO;0;;Lourdes;;;POINT (611216.62 7796102.42)
38;Basílica Nossa Senhora de Lourdes;CULTURAL;RUA;DA BAHIA;0;;Lourdes;;;POINT (611068.19 7796068.59)
39;Centro de Arte Popular  Cemig;CULTURAL;RUA;GONCALVES DIAS;0;;Lourdes;;;POINT (610949.01 7795873.34)
40;Centro de Memória do Minas Tênis Clube;CULTURAL;RUA;DA BAHIA;0;;Lourdes;;;POINT (610901.16 7795406.48)
41;Rua do Amendoim;ENTRETENIMENTO E LAZER;RUA;PROFESSOR OCTAVIO COELHO DE MAGALHAES;0;;Mangabeiras;;;POINT (613568.40 7793096.57)
42;Mirante da Mata  Parque das Mangabeiras;ENTRETENIMENTO E LAZER;AVENIDA;JOSE DE PATROCINIO PONTES;0;;Mangabeiras;;;POINT (614308.54 7793124.36)
43;Centro de Referência do Queijo Artesanal;GASTRONOMIA E COMPRAS;RUA;BANDEIRANTES DO OESTE;0;;Nova Cintra;;;POINT (609127.72 7789374.94)
44;Mercado de Origem;GASTRONOMIA E COMPRAS;RUA;ADRIANO CHAVES E MATOS;0;;Olhos d'Água;;;POINT (609006.14 7789216.51)
45;Museu da História da Inquisição;CULTURAL;RUA;CANDIDO NAVES;0;;Ouro Preto;;;POINT (606470.81 7802602.02)
46;Aquário da Bacia do Rio São Francisco  Fundação de Parques Municipais e Zoobotânica;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Bandeirantes;;;POINT (604113.27 7804176.06)
47;Zoológico e Jardim Botânico  Fundação de Parques Municipais e Zoobotânica;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Bandeirantes;;;POINT (604167.01 7804154.97)
48;Jardim Japonês  Fundação de Parques Municipais e Zoobotânica;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;OTACILIO NEGRAO DE LIMA;0;;Bandeirantes;;;POINT (604129.39 7804159.67)
49;Feira Tom Jobim;GASTRONOMIA E COMPRAS;AVENIDA;CARANDAI;0;;Santa Efigênia;;;POINT (612205.90 7796119.23)
50;Cidade Administrativa de Minas Gerais  CAMG;CULTURAL;RODOVIA;PAPA JOAO PAULO II;0;;Serra Verde;;;POINT (609956.92 7812286.89)
51;Casa Fiat de Cultura;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (610972.99 7795427.20)
52;Museu dos Brinquedos;CULTURAL;AVENIDA;AFONSO PENA;0;;Savassi;;;POINT (612017.89 7795451.62)
53;Biblioteca Pública Estadual de Minas Gerais;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611018.97 7795566.02)
54;Cefart Liberdade  Fundação Clóvis Salgado;CULTURAL;RUA;SERGIPE;0;;Savassi;;;POINT (611208.63 7795454.83)
55;Centro Cultural Banco do Brasil  CCBB;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611221.46 7795679.39)
56;Edifício Niemeyer;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611202.97 7795613.01)
57;Espaço do Conhecimento UFMG;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611047.96 7795700.54)
58;Memorial Minas Gerais Vale;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611066.03 7795780.90)
59;MM Gerdau  Museu das Minas e do Metal;CULTURAL;PRACA;DA LIBERDADE;0;;Savassi;;;POINT (611059.84 7795730.29)
60;Paróquia Nossa Senhora da Boa Viagem;CULTURAL;RUA;SERGIPE;0;;Boa Viagem;;;POINT (611424.40 7796087.71)
61;Presépio do Pipiripau;CULTURAL;RUA;GUSTAVO DA SILVEIRA;0;;Horto Florestal;;;POINT (613746.27 7799960.26)
217;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;0;;;;;POINT (613049.32 7800292.59)
218;Parque Ecológico e Cultural Professor Marcos Mazzoni;NATURAL;;;0;;;;;POINT (612907.52 7800330.40)
219;Parque da Matinha;NATURAL;;;0;;;;;POINT (613285.58 7800802.72)
220;Parque do Bairro Jardim Leblon;NATURAL;;;0;;;;;POINT (605884.64 7807993.28)
221;Parque Cássia Eller;NATURAL;;;0;;;;;POINT (605474.30 7801082.08)
222;Parque Primeiro de Maio;NATURAL;;;0;;;;;POINT (612047.69 7804211.30)
223;Parque Fernão Dias;NATURAL;;;0;;;;;POINT (613713.10 7802309.46)
224;Parque Ecológico Universitário;NATURAL;;;0;;;;;POINT (610598.07 7802948.00)
1;Mineiraria Casa da Gastronomia;GASTRONOMIA E COMPRAS;RUA;UBERABA;0;;Barro Preto;;;POINT (609154.02 7796283.61)
2;Sala Minas Gerais;CULTURAL;RUA;TENENTE BRITO MELO;0;;Barro Preto;;;POINT (609230.21 7796226.03)
3;Cemitério do Bonfim;CULTURAL;RUA;BONFIM;0;;Bonfim;;;POINT (609758.64 7798238.18)
4;Parque do Palácio;CULTURAL;RUA;GIRASSOL;0;;Cabana do Pai Tomás;;;POINT (613849.16 7793070.46)
5;Museu de Ciências Morfológicas da UFMG;CULTURAL;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Campus UFMG;;;POINT (609242.98 7802765.07)
6;Estação Ecológica da UFMG;REALIZAÇÕES TEC. CIENTÍFICAS;AVENIDA;PRESIDENTE ANTONIO CARLOS;0;;Campus UFMG;;;POINT (609242.98 7802765.07)
7;Aquário No Mundo das Águas;REALIZAÇÕES TEC. CIENTÍFICAS;RUA;MONTES CLAROS;0;;Carmo;;;POINT (611715.08 7794344.22)
